combo,ate,home_miss,yaw_rmse,cross_track,ret_home
F1,0.21427045116403068,606.4808102090725,4.2570716728386616e-05,1.0049482207988252,0.020763398068590917
F2,232.4388718446216,900.272349731952,0.07548695263396425,1.0049482207988252,0.020763398068590917
F3,345.83149123908663,607.49484062535,3.889421734258239e-07,1.0049482207988252,0.020763398068590917
F4,0.2226785993923729,606.4597047492841,3.889421734258239e-07,1.0049482207988252,0.020763398068590917
F5,365.4088484711984,1517.6000530435247,3.889421734258239e-07,1.0049482207988252,0.020763398068590917
F6,0.2226785993923729,606.4597047492841,3.889421734258239e-07,1.0049482207988252,0.020763398068590917
