1.293616620000000106e+00,-5.835323827341198921e-04,8.021097746677697789e-04,5.944803706370293010e-04,-4.157862365245819092e-01,-6.236321926116931147e-01,9.782874107360839844e+00
1.315772630000000110e+00,-4.666628956329077482e-04,1.006331076496281272e-04,4.159667296335101128e-04,-4.118332564830780029e-01,-6.381276845931994623e-01,9.774704933166503906e+00
1.333852435999999919e+00,-2.179682487621903419e-04,2.570961369201540947e-04,-1.521228405181318793e-04,-4.139697849750518799e-01,-6.322289109230029291e-01,9.790560722351074219e+00
1.354246757999999939e+00,1.693642116151750088e-04,8.263908966910094023e-05,-2.139999378414359960e-05,-4.021773040294647217e-01,-6.311268806457507319e-01,9.782265663146972656e+00
1.374092051999999953e+00,7.563648978248238564e-05,2.226405777037143707e-04,8.296769010485122815e-06,-4.117853343486785889e-01,-6.314444541931140131e-01,9.790860176086425781e+00
1.394094753999999936e+00,6.622183718718588352e-04,-6.276788772083818913e-04,3.248995344620198553e-04,-4.113901853561401367e-01,-6.281226277351367182e-01,9.781620025634765625e+00
1.416087856000000089e+00,-3.339554532431066036e-04,1.863750279881059907e-03,-1.265396247617900588e-03,-4.086458384990692139e-01,-6.272118091583239741e-01,9.797072410583496094e+00
1.434694289000000067e+00,-1.004960213322192430e-04,-1.186495355796069042e-04,-8.469795284327118234e-05,-4.141705632209777832e-01,-6.346120834350573725e-01,9.775151252746582031e+00
1.454886399999999913e+00,1.432337885489687324e-04,-3.096296859439468522e-05,-4.860005574300885201e-04,-4.145136177539825439e-01,-6.266819834709155268e-01,9.781287193298339844e+00
1.474961406000000030e+00,-1.097473723348230124e-04,3.110009420197455449e-04,-1.171393785625696182e-03,-4.030136764049530029e-01,-6.223462820053088373e-01,9.779036521911621094e+00
1.495538036999999987e+00,4.051932046422734857e-05,-8.286054071504615922e-05,5.219529848545789719e-04,-4.124735295772552490e-01,-6.400806307792651362e-01,9.791632652282714844e+00
1.517914758999999947e+00,-4.888762487098574638e-04,1.374404295347630978e-03,7.371172541752455450e-04,-4.181401431560516357e-01,-6.336715221405017084e-01,9.783948898315429688e+00
1.535424035999999992e+00,-8.324317168444395065e-04,3.048479265999047864e-04,-8.166076731868088245e-04,-4.130031764507293701e-01,-6.312729716300952143e-01,9.787642478942871094e+00
1.555833959000000100e+00,6.323632551357150078e-04,1.746900379657745632e-04,2.883752749767154455e-04,-4.127090275287628174e-01,-6.341593265533435053e-01,9.789853096008300781e+00
1.576328686000000090e+00,1.715323560347314924e-05,-1.158712431788444519e-03,-3.960031899623571200e-04,-4.136655628681182861e-01,-6.227769851684558100e-01,9.779886245727539062e+00
1.596221681999999920e+00,1.947994605870917439e-04,3.791545750573277473e-04,7.979765359777953135e-05,-4.136064946651458740e-01,-6.351391077041613764e-01,9.786164283752441406e+00
1.618635105000000074e+00,-7.963733514770865440e-04,2.405742125120014223e-04,1.842184428824111548e-04,-4.107999801635742188e-01,-6.381917595863330073e-01,9.792398452758789062e+00
1.636508000999999934e+00,3.732925979420542717e-04,-2.657434379216291691e-05,-6.673841271549463272e-04,-4.091868400573730469e-01,-6.244605183601367182e-01,9.796442985534667969e+00
1.656889421999999890e+00,-2.783093659672886133e-04,5.859039083588864991e-05,-2.798905188683420420e-04,-4.157149493694305420e-01,-6.286313533782946772e-01,9.781006813049316406e+00
1.677143137000000062e+00,-1.096179708838462830e-03,1.124489572248421609e-04,-2.345227767364123329e-05,-4.102339446544647217e-01,-6.219065189361560053e-01,9.780656814575195312e+00
1.697135038999999956e+00,-3.538505407050251961e-04,7.990623707883059978e-04,2.234368294011800397e-04,-4.119059443473815918e-01,-6.307184696197497553e-01,9.777244567871093750e+00
1.719741471999999938e+00,4.243028233759105206e-04,5.716385785490274429e-04,-2.984720340464264697e-04,-4.194745123386383057e-01,-6.238760352134692377e-01,9.796526908874511719e+00
1.737836278000000068e+00,1.333449908997863531e-04,1.962301612365990606e-04,-1.358327572233975205e-04,-4.108827710151672363e-01,-6.303449273109423823e-01,9.788674354553222656e+00
