2.392074978100000138e+01,4.159113407135009766e+00
2.402276570200000094e+01,4.204839229583740234e+00
2.412388107599999998e+01,4.248281002044677734e+00
2.422533626799999951e+01,4.294365406036376953e+00
2.432651454599999852e+01,4.341848850250244141e+00
2.442729370300000014e+01,4.421395301818847656e+00
2.452913411400000143e+01,4.503194332122802734e+00
2.463011928199999900e+01,4.571312427520751953e+00
2.473149156999999931e+01,4.616829395294189453e+00
2.483306766800000176e+01,4.640244960784912109e+00
2.493482857500000094e+01,4.646831512451171875e+00
2.503675439099999878e+01,4.641788959503173828e+00
2.513933043999999839e+01,4.632443904876708984e+00
2.524068972699999946e+01,4.621469020843505859e+00
2.534183260300000029e+01,4.604820728302001953e+00
2.544288157400000117e+01,4.584787845611572266e+00
2.554446377200000029e+01,4.573560714721679688e+00
2.564544353899999862e+01,4.578931331634521484e+00
2.574613729200000023e+01,4.587857723236083984e+00
2.584771719000000090e+01,4.615456104278564453e+00
2.594891076900000115e+01,4.637128829956054688e+00
2.605015884999999898e+01,4.649057388305664062e+00
2.615135902900000175e+01,4.652702808380126953e+00
2.625273941700000080e+01,4.646855354309082031e+00
2.635402639999999863e+01,4.647493839263916016e+00
2.645513817399999823e+01,4.647749423980712891e+00
2.655704458900000020e+01,4.648182392120361328e+00
2.665802535599999956e+01,4.648734569549560547e+00
2.675890341899999925e+01,4.657895088195800781e+00
2.686054011999999958e+01,4.668631076812744141e+00
2.696163789299999891e+01,4.678695201873779297e+00
2.706655466200000149e+01,4.688677787780761719e+00
2.716674358899999930e+01,4.698129177093505859e+00
2.726781646099999890e+01,4.711285114288330078e+00
2.736926915300000118e+01,4.718747615814208984e+00
2.747060533899999868e+01,4.743148326873779297e+00
2.757180751799999996e+01,4.769014358520507812e+00
2.767280978599999841e+01,4.784750461578369141e+00
2.777438458399999988e+01,4.849156856536865234e+00
2.787639410399999917e+01,4.895126342773437500e+00
2.797571455399999962e+01,4.916883468627929688e+00
2.807708034099999850e+01,4.921095371246337891e+00
2.817878554600000029e+01,4.913893222808837891e+00
2.828008472899999859e+01,4.893763065338134766e+00
2.838168192799999900e+01,4.873994827270507812e+00
2.848244728499999923e+01,4.851081848144531250e+00
2.858389807700000063e+01,4.832315921783447266e+00
2.868511115600000139e+01,4.819760799407958984e+00
2.878683406100000042e+01,4.815805912017822266e+00
2.888740590800000163e+01,4.811656475067138672e+00
2.898882039800000143e+01,4.808635234832763672e+00
2.908989807000000027e+01,4.807961463928222656e+00
2.919124115600000025e+01,4.811132907867431641e+00
2.929285225599999976e+01,4.815146446228027344e+00
2.939384822399999919e+01,4.814605236053466797e+00
2.949506580399999933e+01,4.815846443176269531e+00
2.959697661899999943e+01,4.816526412963867188e+00
2.969747856200000058e+01,4.813676357269287109e+00
2.979891035300000013e+01,4.821846961975097656e+00
2.990042884800000067e+01,4.828104496002197266e+00
3.000162832599999874e+01,4.830811023712158203e+00
3.010291340899999923e+01,4.833364009857177734e+00
3.020420129300000056e+01,4.838914871215820312e+00
3.030564598400000165e+01,4.826501369476318359e+00
3.040670555499999850e+01,4.820481300354003906e+00
3.050853906600000087e+01,4.843758583068847656e+00
3.060987295199999991e+01,4.878438949584960938e+00
3.071097262600000022e+01,4.901579380035400391e+00
3.081257132500000040e+01,4.901907444000244141e+00
3.091352259099999955e+01,4.908005714416503906e+00
3.101501298399999840e+01,4.908948898315429688e+00
3.111652667899999969e+01,4.902134418487548828e+00
3.121763522099999832e+01,4.892580509185791016e+00
3.131886876700000144e+01,4.887100219726562500e+00
3.142017231699999869e+01,4.882601261138916016e+00
3.152245151600000028e+01,4.873688697814941406e+00
3.162354955500000031e+01,4.864150524139404297e+00
3.172475680000000153e+01,4.854954242706298828e+00
3.182616925499999994e+01,4.848257064819335938e+00
3.192695887900000074e+01,4.841721534729003906e+00
3.202894346299999739e+01,4.837818145751953125e+00
