1.281588417000000035e+00,5.937346816062927246e-02,6.871838122606277466e-02,2.234092205762863159e-01,-9.991931236178364095e-01,3.244247605516600852e-02,-2.062189716481565432e-02,-1.163716634234291010e-02,5.659695818374422226e-03,6.580695057464636469e-03,6.250264941111502437e-02
1.314063044000000069e+00,6.059687212109565735e-02,7.023745030164718628e-02,2.263097763061523438e-01,-9.991926178556542748e-01,3.245248988295439119e-02,-2.063101273789514842e-02,-1.163767210452504482e-02,6.505411051606587933e-03,7.365265239926202349e-03,6.289235645516526307e-02
1.345761532000000038e+00,6.256554275751113892e-02,7.168582826852798462e-02,2.272678315639495850e-01,-9.991913534501990490e-01,3.247349218440297863e-02,-2.065947503153016396e-02,-1.163421606294712425e-02,8.032016747545276877e-03,8.235220207628759365e-03,6.280054601048620788e-02
1.381887043000000093e+00,6.444597244262695312e-02,7.306557148694992065e-02,2.283782213926315308e-01,-9.991902154852891904e-01,3.248393735884409078e-02,-2.069933212078680154e-02,-1.163054928712670306e-02,9.426214961948172627e-03,8.956733651382990657e-03,6.285549573765382425e-02
1.414582980999999906e+00,6.624311208724975586e-02,7.438334077596664429e-02,2.296217381954193115e-01,-9.991897518699555114e-01,3.248999465122851676e-02,-2.071282569775536805e-02,-1.163042284658111387e-02,1.062385922103106090e-02,9.808737438167885320e-03,6.283902669726457169e-02
1.446506381000000063e+00,6.747534871101379395e-02,7.545515894889831543e-02,2.308763712644577026e-01,-9.991889089329852869e-01,3.249709376102457442e-02,-2.074522872172614857e-02,-1.162064477772667588e-02,1.150998327195187042e-02,1.040336674707894281e-02,6.286424486106710618e-02
1.482677693000000074e+00,6.723958253860473633e-02,7.604783028364181519e-02,2.328906208276748657e-01,-9.991891618140764653e-01,3.248461697677633431e-02,-2.075765809076981355e-02,-1.161541856851122829e-02,1.184201150157394335e-02,1.054712069047043788e-02,6.306204553665920032e-02
1.515447234999999893e+00,6.714418530464172363e-02,7.651348412036895752e-02,2.344394326210021973e-01,-9.991895832825614665e-01,3.247518003397693864e-02,-2.075670056705521127e-02,-1.161364840087375679e-02,1.201843998726010929e-02,1.043436964356621657e-02,6.332331718074533933e-02
1.547465338999999940e+00,6.711439043283462524e-02,7.696959376335144043e-02,2.356084585189819336e-01,-9.991897940168040781e-01,3.247071510221281182e-02,-2.074897452288755259e-02,-1.161714658930018858e-02,1.216086177345298419e-02,1.042406963312908670e-02,6.346647338317217002e-02
1.583675154000000029e+00,6.580384820699691772e-02,7.810923457145690918e-02,2.365664392709732056e-01,-9.991908055411682366e-01,3.245189258308565222e-02,-2.072843715386160635e-02,-1.161672512081513182e-02,1.165407468643502725e-02,1.070359760497692145e-02,6.345752312163237263e-02
1.616557200999999999e+00,6.336800009012222290e-02,7.984062284231185913e-02,2.373416572809219360e-01,-9.991914798907444162e-01,3.244581948563304147e-02,-2.070586093103894340e-02,-1.162009686869591892e-02,1.059904174793317028e-02,1.110223457854899592e-02,6.339023052290645999e-02
1.648342694000000108e+00,6.117074191570281982e-02,8.144841343164443970e-02,2.379112839698791504e-01,-9.991920277997751176e-01,3.245125577054643745e-02,-2.066772396003715290e-02,-1.162612386803296878e-02,9.629994896963478546e-03,1.150201274769479393e-02,6.332851769344545467e-02
1.684849623000000074e+00,5.872185155749320984e-02,8.330993354320526123e-02,2.386125326156616211e-01,-9.991924071214117742e-01,3.246423304862074144e-02,-2.062570750333884290e-02,-1.163029640603558020e-02,8.479445375769329232e-03,1.200679567953390550e-02,6.318987023203395670e-02
1.717564161999999950e+00,5.585904791951179504e-02,8.211471140384674072e-02,2.405364960432052612e-01,-9.991925757088058191e-01,3.246864266264619381e-02,-2.060788465477479681e-02,-1.163560690894793921e-02,6.981546926713735196e-03,1.123833410423743032e-02,6.342664330881495061e-02
1.749781277000000079e+00,5.325281992554664612e-02,8.105054497718811035e-02,2.421960234642028809e-01,-9.991938401142610449e-01,3.244778458244485658e-02,-2.057769236471731350e-02,-1.163366815391642280e-02,5.627952968559108218e-03,1.058575810794539981e-02,6.376059643703652080e-02
1.786007992000000044e+00,5.087416991591453552e-02,8.010704070329666138e-02,2.438566833734512329e-01,-9.991950202260193592e-01,3.242486262375550432e-02,-2.055386293169595563e-02,-1.164403627865007347e-02,4.370662401370298961e-03,1.022100832665879741e-02,6.400643418336630919e-02
1.818512721000000054e+00,4.870518669486045837e-02,7.927386462688446045e-02,2.455163151025772095e-01,-9.991955259882014939e-01,3.241037530312439185e-02,-2.054767195477641417e-02,-1.164900960677445370e-02,3.261285689847486912e-03,9.849241603607301193e-03,6.409129337178272323e-02
1.850524124999999964e+00,4.780980199575424194e-02,7.944852858781814575e-02,2.448668628931045532e-01,-9.991964953657173076e-01,3.238873026223601514e-02,-2.053637923355352418e-02,-1.164492136246880923e-02,2.789802117056281849e-03,9.463283093016300676e-03,6.342491439527711550e-02
1.887053354999999932e+00,4.680949077010154724e-02,7.965673506259918213e-02,2.442191839218139648e-01,-9.991967482468082640e-01,3.238323668395041988e-02,-2.053458140704673279e-02,-1.164449989398375247e-02,2.251207494184569429e-03,9.080151925389206083e-03,6.260213168523603988e-02
1.919731692000000045e+00,4.610141366720199585e-02,7.982104271650314331e-02,2.438637316226959229e-01,-9.991966639531113525e-01,3.238403154717155868e-02,-2.053525641516741607e-02,-1.164500565616588719e-02,2.010270325787528664e-03,8.821435827303377580e-03,6.215322971953972375e-02
1.951704094999999972e+00,4.548256099224090576e-02,7.923963665962219238e-02,2.429479211568832397e-01,-9.991967060999598083e-01,3.237748956602925360e-02,-2.054663474717633928e-02,-1.164091741186035374e-02,1.965544570763754027e-03,8.426404194123160440e-03,6.096400921244563009e-02
1.988062816000000010e+00,4.495492205023765564e-02,7.801649719476699829e-02,2.414701282978057861e-01,-9.991968325405053974e-01,3.236933810210945034e-02,-2.055710428776424958e-02,-1.163404747555302383e-02,1.958158564030960599e-03,7.911134250698026796e-03,5.931418385648305064e-02
