3.968043027999999861e+00,3.094546869397163430e-06,3.329036533832550464e-05,-1.705735772848129716e-05
4.069209497000000120e+00,4.762958735227584934e-06,3.517730832099914904e-05,-1.816125959157944140e-05
4.109762829000000117e+00,5.362742766737938324e-06,3.627908527851104868e-05,-1.648201495409012319e-05
4.211075505000000163e+00,4.759943857789040102e-06,3.647979497909545956e-05,-1.659801453351974899e-05
4.252111260999999587e+00,4.415313154458999493e-06,3.634608983993530321e-05,-1.930667310953140806e-05
4.352906511999999672e+00,3.219487145543098578e-06,3.559062480926514070e-05,-1.778585463762283764e-05
4.393357738999999818e+00,4.146727547049522328e-06,3.856328725814819338e-05,-1.565615087747574254e-05
4.494410502000000029e+00,3.830348327755927840e-06,3.810129761695861810e-05,-1.676060408353805965e-05
4.534816227000000310e+00,1.448607724159956086e-06,3.537244200706481914e-05,-1.596473306417465511e-05
4.635882990999999897e+00,4.171875491738319611e-06,3.665715157985687304e-05,-1.555526554584503714e-05
4.676473125000000231e+00,6.882298737764359061e-07,3.570124804973602735e-05,-1.623851805925369824e-05
4.777843004000000171e+00,3.869028389453887789e-06,3.708462715148926205e-05,-1.776599287986755648e-05
4.818241629000000081e+00,3.987065702676773191e-06,3.636761903762817749e-05,-1.745235770940781141e-05
4.920275240999999689e+00,3.659357130527496317e-06,3.516903519630432123e-05,-1.456733793020249043e-05
4.961799921999999974e+00,3.325769677758216885e-06,3.726483583450317355e-05,-1.711621135473251665e-05
5.083912140999999885e+00,4.241299256682396214e-06,3.656634986400604748e-05,-2.062543034553528267e-05
5.104130153999999919e+00,2.747451141476631433e-06,3.559505045413971383e-05,-1.385581940412521863e-05
5.225438431999999800e+00,2.637943997979164174e-06,3.583025634288788285e-05,-1.708306521177292443e-05
5.245556239999999981e+00,9.218709170818329066e-06,3.445848822593689344e-05,-1.637796312570572382e-05
5.367557152999999914e+00,3.293360769748687745e-06,3.581531941890716539e-05,-1.774409413337707945e-05
5.387569056000000245e+00,3.706841170787811660e-06,3.808716833591461451e-05,-2.189227640628815021e-05
5.509236052000000328e+00,3.766577690839767768e-06,3.693147897720336820e-05,-1.670218706130981872e-05
5.529404462999999659e+00,4.701096937060356162e-06,3.469554781913757258e-05,-1.928025186061859509e-05
5.651242867999999753e+00,3.465414419770241148e-06,3.659363985061645376e-05,-1.777948588132858665e-05
5.671372776000000115e+00,3.327102959156036725e-06,3.810762763023376804e-05,-2.294201105833053935e-05
5.792862863999999945e+00,4.693387076258659248e-06,3.641882538795471631e-05,-1.715381741523742942e-05
5.813120378999999893e+00,5.552678927779198003e-06,3.662522435188293312e-05,-1.516267061233521098e-05
5.934656368999999820e+00,3.793816268444061399e-06,3.561867177486420093e-05,-1.916510313749313787e-05
5.954870682000000137e+00,4.024080932140350830e-06,3.599180281162262174e-05,-1.815614402294159351e-05
6.076631182999999936e+00,5.042794719338417011e-06,3.571645021438598971e-05,-1.863803863525391143e-05
6.096492778000000001e+00,1.174840331077575764e-06,3.466689884662628294e-05,-2.091694176197052589e-05
6.218215576999999605e+00,3.480153530836105307e-06,3.582841157913208002e-05,-1.732328683137894051e-05
6.238441790999999625e+00,2.617150731384754351e-06,3.594921231269836452e-05,-2.267334759235382693e-05
6.360044684000000004e+00,4.906387999653816609e-06,3.663876950740814221e-05,-2.012303620576859115e-05
6.380226095000000264e+00,3.801843896508216969e-06,3.525036871433258101e-05,-1.751025766134262348e-05
6.502200906999999752e+00,3.729999810457229888e-06,3.619140982627868687e-05,-1.804753392934799517e-05
6.522210910000000084e+00,6.758375465869903471e-06,3.274191915988922325e-05,-1.969934850931167944e-05
6.643463184999999882e+00,3.287553042173385736e-06,3.583901822566986137e-05,-1.624853163957596085e-05
6.663629996000000055e+00,5.798729881644249378e-06,3.246069550514221177e-05,-1.466105431318283448e-05
6.786088831999999904e+00,3.356404229998588899e-06,3.570995032787323189e-05,-1.676650196313858468e-05
6.806469652999999731e+00,4.763981699943542441e-06,3.425715267658233543e-05,-2.269422560930252412e-05
6.948174952999999654e+00,4.612383618950844201e-06,3.694631159305572781e-05,-1.856759041547775577e-05
6.968399866999999581e+00,5.271942168474197790e-06,3.436895608901977672e-05,-2.016768753528595519e-05
7.090350077000000084e+00,4.199874401092529889e-06,3.649755418300628805e-05,-2.093708962202072487e-05
7.110394776999999777e+00,4.255594313144683796e-06,3.689980208873748984e-05,-1.658716201782226989e-05
7.232043048999999613e+00,3.998499736189842761e-06,3.497263789176941156e-05,-1.790940016508102767e-05
7.252124166999999844e+00,6.980094313621520912e-06,3.395868539810180869e-05,-1.881022155284881866e-05
7.373828642000000322e+00,3.258620202541351287e-06,3.795059621334076326e-05,-1.823601275682449645e-05
7.394180675000000313e+00,7.010781764984131359e-06,3.367386162281036608e-05,-1.255526095628738740e-05
7.516011956999999910e+00,4.944701865315437348e-06,3.593249917030334582e-05,-1.899967342615128127e-05
7.536047671999999586e+00,6.616328656673432117e-06,3.714988529682159557e-05,-1.768218129873276186e-05
7.658335079999999628e+00,5.563333630561828457e-06,3.637633323669434089e-05,-1.814561635255814006e-05
7.678675012000000244e+00,2.526762150228023618e-06,3.963845968246460107e-05,-1.521020829677582384e-05
7.800451791000000412e+00,3.565808385610580785e-06,3.771758675575256491e-05,-1.642726808786392723e-05
7.820659115999999855e+00,6.831292808055878224e-06,3.974089324474335162e-05,-1.845032572746277140e-05
7.942088674999999931e+00,3.804397583007812787e-06,3.677301406860351596e-05,-1.759283989667892933e-05
7.962370503999999904e+00,5.295869335532188918e-06,3.747887313365936375e-05,-2.101077437400818157e-05
8.083851267000000007e+00,4.076108708977699281e-06,3.683328628540039279e-05,-1.717657297849655446e-05
8.104459714000000758e+00,3.636851906776428189e-06,3.903971016407013176e-05,-2.236355394124985032e-05
8.225853671999999506e+00,4.260787740349769477e-06,3.619117140769958417e-05,-1.907112002372742145e-05
8.245979092000000676e+00,7.153050601482392061e-06,3.781031072139740218e-05,-1.419385969638825034e-05
8.367490955999999258e+00,3.280012682080269066e-06,3.678180873394012627e-05,-2.007530182600021805e-05
8.387540973000000122e+00,4.097802191972732610e-06,3.394341468811034473e-05,-2.801415324211121015e-05
8.509461959999999436e+00,4.225806891918182826e-06,3.402703404426574970e-05,-1.725984066724777803e-05
8.529488373999999595e+00,4.310579970479011366e-06,3.439818918704986764e-05,-1.412824243307114037e-05
8.651174347999999625e+00,4.100161418318748402e-06,3.569901585578918687e-05,-1.600457280874252738e-05
8.671405175000000298e+00,6.629207730293274013e-06,4.041080772876739694e-05,-1.400605291128159060e-05
8.792946540000000866e+00,4.070687294006348209e-06,3.627481162548065529e-05,-1.559417992830276997e-05
8.813640592000000495e+00,5.272853747010231295e-06,3.700930476188659583e-05,-2.004517912864685412e-05
8.935050451000000393e+00,4.870958253741264477e-06,3.564769029617310009e-05,-1.793406158685684513e-05
8.955155870000000462e+00,6.037303432822227956e-06,3.598769307136536020e-05,-2.117002159357071433e-05
9.076977952000000016e+00,3.902241960167884733e-06,3.680742681026458917e-05,-1.948889642953873026e-05
9.097177675999999380e+00,8.995678275823594041e-07,3.553964197635650770e-05,-1.937119811773300535e-05
9.218698340999999630e+00,5.113497003912925834e-06,3.516902327537536915e-05,-2.137740403413772894e-05
